ID,Text,BG Color,Sticky type,Border line,Position X,Position Y,Area,Link to,Last Updated By,Last Updated,Last Content Edited By,Last Content Edited,Tags,Integration Labels
193-1751419105986,Has 80% Service disability rating,#86E6D9,3x3,NO,13300.00,8864.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-07-01T18:18:30-07:00,[],[]
103-1751406582449,Uses va.gov for updates; claims,#86E6D9,3x3,NO,13300.00,9026.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-07-01T14:49:45-07:00,[],[]
92-1751394433902,Recently visited VA.gov to refill prescriptions,#AAED92,3x3,NO,13462.00,8702.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-07-01T11:27:16-07:00,[],[]
87-1751334759857,Has SCD rating(60%),#AAED92,3x3,NO,13300.00,8702.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-06-30T18:52:42-07:00,[],[]
78-1751303053656,Most recent VA.gov visit was within 60 days (to upload some medical information as part of an exam),#D8D8B1,3x3,NO,12976.00,9026.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
79-1751303053656,Has SCD rating (100%),#D8D8B1,3x3,NO,12976.00,8864.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-06-30T10:04:16-07:00,[],[]
173-1750984883138,Visited VA.gov yesterday (Checking messages about a recent medical visit),#FCF281,3x3,NO,13138.00,8702.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-06-26T17:41:27-07:00,[],[]
169-1750984883138,Has SCD (100% T&amp;P),#FCF281,3x3,NO,12976.00,8702.00,"Demographic - Has SCD, recently used VA.gov",,Hieu Vo,2025-07-08T17:50:30-07:00,Hieu Vo,2025-06-26T17:41:27-07:00,[],[]
242-1751965333816,"If this is possible, share messaging with the hotline so they tell Veterans to do it online",#B8B299,3x3,NO,14096.38,8864.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
241-1751965333816,Didn't know this existed. The hotline tells Vets to go in person to a VAMC to fill out the form,#B8B299,3x3,NO,14258.38,8702.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
27-1751965333816,VA Employees should have consistent messaging. Says Hotline associates will tell Veterans to go to the facility,#B8B299,3x3,NO,14582.38,9350.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
260-1751965333816,"If they're enrolled already, then they're fine. HEC has asked them to recertify, but it won't halt giving the homeless services",#B8B299,3x3,NO,14096.38,9026.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
26-1751965333816,"delays are the biggest barrier, whether it be the Veteran who has not yet gone to the facility to apply, or unable to use the forms online",#B8B299,3x3,NO,14258.38,9350.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
121-1751965333816,"If Veterans call the national homeless hotline, they may not be VA healthcare eligible, but homeless eligible. You've got to get into the system and fill out the 1010EZ(R)?",#B8B299,3x3,NO,14420.38,9350.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
45-1751965333816,It can be difficult to get someone 'in the system',#B8B299,3x3,NO,14096.38,9350.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
135-1751965333816,"Sometimes I see ""no temporary address"" from HEC",#B8B299,3x3,NO,14420.38,9188.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
69-1751965333816,"Have seen other forms will have an indicator for ""dont have a perm address""",#B8B299,3x3,NO,14258.38,9188.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
177-1751965333816,How do you improve access to get to these tools?,#B8B299,3x3,NO,14582.38,9188.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
120-1751965333816,Getting them to do it in person (transportation) is such a pain,#B8B299,3x3,NO,14582.38,9026.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
176-1751965333816,Getting them to go do it and get down to the VAMC and do it in person causes a lot of issues,#B8B299,3x3,NO,14258.38,9026.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
119-1751965333816,Homeless - Will just put VA facility in for home/mailing address,#B8B299,3x3,NO,14582.38,8864.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
175-1751965333816,"Unhoused Veterans and home address: if they're street homeless, they put the VAMC/facility address (if no PO box or mailing address)",#B8B299,3x3,NO,14096.38,9188.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
24-1751965333816,"Biggest problem for homeless is getting on MHV (creating accounts, remembering passwords, etc)",#B8B299,3x3,NO,14420.38,8864.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
206-1751965333816,"Veterans' biggest issues are setting up MHV. They get confused, they forget passwords. That's a barrier in an of itself.",#B8B299,3x3,NO,14582.38,8702.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
240-1751965333816,"They're waiting on this to be completed to get homeless services. If this was more accessible, it would be easier for them.",#B8B299,3x3,NO,14258.38,8864.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
239-1751965333816,"Unhoused Veterans not accessing this online, the paper form takes WEEKS",#B8B299,3x3,NO,14420.38,8702.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
44-1751965333816,"If this were more accessible, homeless Veterans would be able to reduce wait times by weeks",#B8B299,3x3,NO,14420.38,9026.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
210-1751965333816,"Recognizes the form: ""A lot of my Veterans (homeless Veterans) fill this out as paper""",#B8B299,3x3,NO,14096.38,8702.00,Unhoused Veteran barrier,,Hieu Vo,2025-07-08T17:43:13-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
101-1751965352846,Income review screen:OK so now you're basically just reviewing what you've already done put?,#C0DA93,3x3,NO,26406.00,15102.00,,,Hieu Vo,2025-07-21T11:52:30-07:00,Hieu Vo,2025-07-08T02:02:41-07:00,[],[]
68-1751965333816,Barely any changes - clear up confusion on Net farm income field,#B8B299,3x3,NO,25870.38,15678.00,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
134-1751965333816,Confused by the open/close of More Info component,#B8B299,3x3,NO,25870.38,15524.89,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
173-1751965333816,Asks whether dependent educational expenses would be included (then notices instructions in dropdown More Info component),#B8B299,3x3,NO,25858.05,15312.00,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
132-1751965333816,"Notices on the deductible page it's for household, not just Veteran",#B8B299,3x3,NO,26180.13,15373.75,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
66-1751965333816,Not sure how the net from farm correlates with gross total,#B8B299,3x3,NO,26033.12,15678.00,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
11-1751965333816,"For non-reimbursable medical expenses - would like to have a link to an exhaustive list to reference, as opposed to just a few examples in the accordion",#B8B299,3x3,NO,26191.48,15678.00,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
160-1751965333816,"The Headline and the gray box don't match, in terms of content/idea (on spouse income page)",#B8B299,3x3,NO,25820.00,15159.41,,,Hieu Vo,2025-07-21T11:52:24-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
217-1751965333816,Spends a lot time reviewing the non-reimbursible deductible expenses More Info components before inputting any data into form fields,#B8B299,3x3,NO,26027.49,15373.75,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:26-07:00,[],[]
107-1751965316751,"space usage, like things to be cut down to the minimum and be done and out of order, anything extra seems obsolete",#FADAB3,3x3,NO,26356.98,15678.00,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
26-1751965316751,Notes the jump down the page and hopes it wouldn't really do that (which may just be a Figma issue?),#FADAB3,3x3,NO,26506.98,15518.68,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
158-1751965316751,"same things, bold text, enter the information (income page)",#FADAB3,3x3,NO,26356.98,15380.68,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
8-1751965316751,"""We like things to be cut down to the minimum. Anything else seems obsolete""",#FADAB3,3x3,NO,26506.98,15678.00,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
146-1751965316751,"Thinks more important information should be in bold, such what money is not reimbursable and so that people know not to include dependents",#FADAB3,3x3,NO,26356.98,15528.00,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
149-1751965316751,Would prefer collapsable information to having to keep scrolling down,#FADAB3,3x3,NO,26506.98,15380.68,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
119-1751965316751,"I skim through stuff, and just absorb the important stuff but if it is like this it will blend together",#FADAB3,3x3,NO,26685.18,15373.75,,,Hieu Vo,2025-07-21T12:30:16-07:00,Hieu Vo,2025-07-08T02:02:09-07:00,[],[]
0-1751936160119,P10,#C0DA93,3x3,NO,19440.00,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:56:01-07:00,[],[]
0-1751936146244,P10,#C0DA93,3x3,NO,20651.00,6583.03,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:55:47-07:00,[],[]
0-1751936095386,P10,#C0DA93,3x3,NO,18174.00,5384.48,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:56-07:00,[],[]
7-1751936082311,Financial info preference:GREEN (doesn't care about the gray box with prior info),#C0DA93,3x3,NO,20651.00,7783.40,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
3-1751936082311,"Marital status change is clear ""It's a good message""",#C0DA93,3x3,NO,20160.00,5692.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
0-1751936082311,Assumes it assumes it would delete spouse information,#C0DA93,3x3,NO,19998.00,5692.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
2-1751936082311,Marital statusNo preference,#C0DA93,3x3,NO,19440.00,6262.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
5-1751936082311,Assumes the gray box is something you cannot change. A and B are changeable/editable. ,#C0DA93,3x3,NO,18174.00,5692.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
1-1751936082311,"Marital status modal:""That's good, that's what you want to do. If you divorced them, delete em""",#C0DA93,3x3,NO,19836.00,5692.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
6-1751936082311,"Veteran info preference:No preference ""I don't see a visual difference""",#C0DA93,3x3,NO,18174.00,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
4-1751936082311,"Wants all 3 options to be grayed out because you shouldn't be able to change name, DOB or SSN",#C0DA93,3x3,NO,18174.00,5840.81,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:54:43-07:00,[],[]
0-1751935978928,P9,#B8B299,3x3,NO,17538.88,5710.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:52:59-07:00,[],[]
0-1751935965949,P9,#B8B299,3x3,NO,20651.00,6424.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:52:46-07:00,[],[]
0-1751935905952,P9,#B8B299,3x3,NO,19038.00,5702.81,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:51:46-07:00,[],[]
0-1751935895493,Not necessary to have last year's income info. Maybe put in a dropdown or something,#B8B299,3x3,NO,20651.00,7615.13,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:51:36-07:00,[],[]
1-1751935895493,"This is alot of info, having a hard time consuming the info, getting confused seeing the last year's info",#B8B299,3x3,NO,20651.00,7456.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:51:36-07:00,[],[]
3-1751935895493,Change marital status alert makes sense,#B8B299,3x3,NO,20160.00,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T17:51:36-07:00,[],[]
0-1751923513690,P8,#F8E2C8,3x3,NO,20651.00,6262.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:25:14-07:00,[],[]
0-1751923505321,"income: seeing them next to each other, definitely like the blank slate one. Focus your mind on the 2024",#FADAB3,3x3,NO,20651.00,7294.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:25:06-07:00,[],[]
0-1751923479449,P8,#F8E2C8,3x3,NO,18504.00,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:24:40-07:00,[],[]
0-1751923438625,P8,#F8E2C8,3x3,NO,17904.00,5384.48,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:23:59-07:00,[],[]
3-1751923418018,expects when selecting yes there will be additional questions,#FADAB3,3x3,NO,19998.00,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:23:39-07:00,[],[]
2-1751923418018,"Modal: if you press yes, you have to input the information. WHen they passed away or when divorce completed",#FADAB3,3x3,NO,19836.00,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:23:39-07:00,[],[]
0-1751923418018,Personal info compare: C just because the gray box is more appealing,#FADAB3,3x3,NO,17904.00,5957.36,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:23:39-07:00,[],[]
1-1751923418018,"Marital status: A, dropdown, Saves Space",#FADAB3,3x3,NO,18504.00,6111.59,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:23:39-07:00,[],[]
1-1751923286704,"Why? Gray background you expect it to be inert/inactive, it's not editable (INTERESTING!!!!). Blue line is interesting but not aesthetic",#FCB6D4,3x3,NO,17538.88,6111.59,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:21:27-07:00,[],[]
4-1751923286704,"It's alerting you that you're about to change something. It's not telling you it's going to impact what you've got going on, but you're making a change.",#FCB6D4,3x3,NO,19440.00,6111.59,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:21:27-07:00,[],[]
7-1751923286704,"Likes the reference content in the gray box, finds it useful",#FCB6D4,3x3,NO,21017.00,7311.08,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:21:27-07:00,[],[]
6-1751923121557,It's one step closer to that data integration with the IRS that I want,#D8C7FF,3x3,NO,21173.57,7311.08,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:18:43-07:00,[],[]
12-1751923121557,Helps you estimate your income,#D8C7FF,3x3,NO,21336.00,7311.08,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:18:43-07:00,[],[]
15-1751923121557,It's useful to have (gray card box),#D8C7FF,3x3,NO,21336.00,7144.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:18:43-07:00,[],[]
5-1751923121557,Marital statusNo preference,#D8C7FF,3x3,NO,19440.00,5957.36,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:18:43-07:00,[],[]
1-1751922872434,See too many people confused with trying to fill out online forms with the VA,#9EDCFA,3x3,NO,20651.00,7144.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:14:33-07:00,[],[]
0-1751922872434,"on the right, where is shows me 2023, I would say, who cares?",#9EDCFA,3x3,NO,20651.00,6982.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:14:33-07:00,[],[]
7-1751922789055,"Veteran info:B""box draws my attention to it and says hey, verify this""",#9EDCFA,3x3,NO,17538.88,5957.35,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:13:10-07:00,[],[]
0-1751922789055,"""I can just click once""",#9EDCFA,3x3,NO,19038.00,6111.59,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:13:10-07:00,[],[]
5-1751922789055,"Marital status:B""Cuz I can actually see all the choices there before I pick""",#9EDCFA,3x3,NO,18884.00,6111.59,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:13:10-07:00,[],[]
3-1751922433171,Financial info:likes the gray card,#AAED92,3x3,NO,21173.57,7144.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:07:14-07:00,[],[]
1-1751922433171,Why? For speed. 1 click versus 2 clicks (dropdown),#AAED92,3x3,NO,19038.00,5957.35,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:07:14-07:00,[],[]
0-1751922433171,"Why? The box is nice, it's solidified by the borders. I can see -- it tells me ""my information is in this box so I need to put my full attention on the information in this box""",#AAED92,3x3,NO,17388.88,6111.59,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:07:14-07:00,[],[]
2-1751922433171,"Change marital status modal:""That's fair, this warning is 100% fair in my eyes""",#AAED92,3x3,NO,20160.00,5384.48,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:07:14-07:00,[],[]
1-1751922345149,"""That makes sense"" I would want previous spouse information on the form. Not confusing. It's clear.",#D8D8B1,3x3,NO,19998.00,5384.48,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:05:46-07:00,[],[]
0-1751922345149,"Why? Circles are easier than the dropdown, if I'm having to change my marital status. I would say if there's no change, then why do I even have to go through this?",#D8D8B1,3x3,NO,19190.00,5957.36,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:05:46-07:00,[],[]
2-1751922272803,"Financial infoB (gray card box) ""looks laid out better to me, easier to work with""",#FCF281,3x3,NO,21017.00,7144.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:04:33-07:00,[],[]
1-1751922272803,"Marital status modal:I'd just click ""yes change."" If the VA required documentation they'd let me know about it.",#FCF281,3x3,NO,19836.00,5384.48,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:04:33-07:00,[],[]
0-1751922272803,"Veteran infoB""The border would be better around that information""",#FCF281,3x3,NO,17388.88,5957.35,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T14:04:33-07:00,[],[]
0-1751921950169,"Marital statusBEasier to see all the options, quicker",#FCF281,3x3,NO,18884.00,5957.36,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T13:59:11-07:00,[],[]
0-1751921892086,"they look the same to me, no preference. Maybe 1",#86E6D9,3x3,NO,18504.00,5957.36,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-07T13:58:13-07:00,[],[]
0-1751855525518,P5,#9EDCFA,3x3,NO,20651.00,6112.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-06T19:32:07-07:00,[],[]
0-1751855478550,P5,#9EDCFA,3x3,NO,19038.00,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-06T19:31:19-07:00,[],[]
0-1751855461028,P5,#9EDCFA,3x3,NO,17538.88,5542.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-06T19:31:01-07:00,[],[]
0-1751855395666,P6,#D8C7FF,3x3,NO,21168.43,6838.53,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-06T19:29:56-07:00,[],[]
0-1751855353246,P6,#D8C7FF,3x3,NO,19440.00,5384.48,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-06T19:29:14-07:00,[],[]
0-1751855329569,P6,#D8C7FF,3x3,NO,17748.88,5384.48,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-06T19:28:50-07:00,[],[]
208-1751498416214,"It says ""pay more attention to this"" because it's highlighted",#D8C7FF,3x3,NO,17748.88,6111.59,,,Hieu Vo,2025-07-21T11:29:03-07:00,Hieu Vo,2025-07-02T16:20:23-07:00,[],[]
