CLMANT_TXT,CNTNTN_CLSFCN_ID,SPECL_ISSUE_TYPE_CD,PERSON_SPECL_STATUS_TYPE_NM,
INCREASE IN RIGHT SHOULDER,9002,,,
INCREASE IN SC BACK CONDITION,8998,,,
INCREASE S/C BACK CONDITION,8998,,,
INCREASE TO HEARING LOSS,3140,,,
INCREASE/BI-LATERAL HEARING LOSS,3140,,,
INCREASE-HYPERTENSION,8979,,,
INSOMNIA NEW,8989,,,
IR BL HEARING LOSS,3140,,,
KNEE (BILATERAL),8997,,,
LEFT ANKLE CONDITION (INCREASE),8991,,,
LEFT ANKLE CONDITION INITIAL,8991,,,
"LEFT EAR HEARING LOSS,",3140,,,
LEFT KNEE CONDITION (REOPEN),8997,,,
LEFT KNEE DAMAGE,8997,,,
LEFT SHOULDER CONDITION INCREASE,9002,,,
LEFT WRIST (INCREASE),9004,,,
LIVER TRANSPLANT,8968,,,
LOWER BACK CODNITION,8998,,,
LOWER PERIPHERAL NEUROPATHY,9006,,,
LT HIP,8996,,,
LUMBAR STRAIN - INCREASE,8998,,,
MEMORY CONDITION,8989,,,
"MENTAL CONDITION TO INCLUDE DEPRESSION, ANXIETY",8989,,,
"MIGRAINE,",9007,,,
"MOOD DISORDER,",8989,,,
NEW CLAIM FOR HEARING LOSS,3140,,,
OVER AGE 65,8925,,,
PERIPHERAL NEUROPATHY-SECONDARY TO DIABETES,9006,,,
PULMONARY,9012,,,
RECONSIDER HEARING LOSS,3140,,,
RECONSIDERATION OF IU,8925,,,
RE-EVAL BILATERAL HEARING LOSS,3140,,,
REEVALUATION OF HEARING LOSS,3140,,,
REOPEN B/L HEARING LOSS,3140,,,
REOPEN CLAIM FOR SLEEP APNEA,9012,,,
REOPEN INDIVIDUAL UNEMPLOYABILITY,6990,,,
RESTLESS LEG SYNDROM,9006,,,
RIGHT FOOT (INCREASE),8994,,,
RIGHT HAND MIDDLE FINGER,8995,,,
RIGHT HIP CONDITION INITIAL,8996,,,
RIGHT KNEE-,8997,,,
RIGHTFOOT,8994,,,
"RINGING IN EARS,",3140,,,
RO SC BILATERAL HEARING LOSS,3140,,,
RT FOOT PAIN,8994,,,
S/C ASTHMA,9012,,,
SC ANXIETY DISORDER,8989,,,
SC BHL,3140,,,
SC FOR HEADACHES,9007,,,
SC LUMBAR SPINE,8998,,,
SEVERE NECK PAIN,8999,,,
"SHOULDERS,",9002,,,
"STRESS,",8989,,,
THYROID PROBLEM,8973,,,
TINITUS BILATERAL,3140,,,
TINNITAS,3140,,,
TINNITIS SERVICE CONNECTED,3140,,,
TINNITUS (LEFT EAR),3140,,,
TINNITUS / HEARING LOSS,3140,,,
TINNITUS LISTING FAST LETTER 10-35,3140,,,
TINNITUS(ACOUSTIC TRAUMA),3140,,,
UNEMPLOYABILITY (IU),6990,,,
HIGH BLOOD SUGAR,8925,,,
TEMP 100% FOR BACK SURGERY,8925,,,
ULNAR NEUROPATHY,8929,,,
SPEECH IMPAIRMENT,8967,,,
ESOPHAGEAL REFLUX DISEASE,8968,,,
RESIDUALS OF APPENDECTOMY,8968,,,
ULCER CONDITION,8968,,,
ERECTILE DYFUNCTION,8975,,,
ANGINA PECTORIS,8979,,,
RADICULOPATHY LOWER EXTREMITIES,8988,,,
ADJUSTMENT DISORDER WITH ANXIETY AND DEPRESSED MOOD,8989,,,
INTERMITTENT EXPLOSIVE DISORDER,8989,,,
BROKEN ANKLE,8991,,,
BILATERAL FEET INJURY,8994,,,
BILATERAL HAMMER TOES,8994,,,
HALLUX VALGUS RIGHT FOOT,8994,,,
LEFT FOOT STRAIN,8994,,,
"PES PLANUS, LEFT FOOT",8994,,,
B/L HAND CONDITION,8995,,,
BILATERAL HAND INJURY,8995,,,
RESIDUALS OF RIGHT HAND INJURY,8995,,,
RIGHT RING FINGER INJURY,8995,,,
RIGHT THUMB PAIN,8995,,,
"HIP CONDITION, BILATERAL",8996,,,
CHRONIC RIGHT KNEE CONDITION,8997,,,
LEFT KNEE CONDITON,8997,,,
LEFT KNEE PATELLOFEMORAL PAIN SYNDROME,8997,,,
INTERVERTEBRAL DISC DEGENERATION,8998,,,
LOWER BACK SECONDARY TO LEFT KNEE,8998,,,
LOWER BACK SPRAIN,8998,,,
THORACIC,8998,,,
THORACIC SPONDYLOSIS,8998,,,
BILATERAL UPPER EXTREMITY RADICULOPATHY,8999,,,
LEFT CLAVICLE,8999,,,
LEFT SHOULDER OSTEOARTHRITIS,9002,,,
RIGHT SHOULDER CONDITION WITH PAIN,9002,,,
RIGHT SHOULDER SCAR,9002,,,
LIMITED MOTION OF WRIST,9004,,,
MYOSITIS,9005,,,
NEUROPATHY FEET,9006,,,
PARALYSIS OF MEDIAN NERVE,9006,,,
RHINOSINUSITIS,9012,,,
SEASONAL ALLERGIC RHINITIS,9012,,,
HIDRADENITIS SUPPURATIVA,9016,,,
JOCK ITCH,9016,,,
KERATOSIS,9016,,,
PITYRIASIS ROSEA,9016,,,
SKIN DISCOLORATION,9016,,,
LOSS OF USE,9018,,,
MILD TBI,9020,,,
TRAUMATIC HEAD INJURY,9020,,,
(NEW) BILATERAL HEARING,3140,,,
^SC CERVICAL STRAIN,8999,,,
1.BILATERAL HEARING LOSS,3140,,,
ACQUIRED MENTAL HEALTH,8989,,,
ANXIETY CONDITION INITIAL,8989,,,
B ANKLE CONDITION,8991,,,
B SHOULDER CONDITION,9002,,,
"B/L HEARING LOSS,",3140,,,
B/L TINNITUS DUE TO AT,3140,,,
BI LATERAL HEARING LOSS IN SERVICE,3140,,,
BILATERAL HEARING LOSS-LOSS OF HEARING,3140,,,
BILATERAL HIPS SECONDARY TO BACK,8996,,,
BILATERAL LUNGS,9012,,,
BILATERAL RINGING OF THE EARS,3140,,,
BILATERAL SENSORINEURAL,3140,,,
BILATERAL TINNITUS (ACOUSTIC TRAUMA),3140,,,
BILATERAL TINNITUS DUE TO SEVERE ACOUSTICAL TRAUMA INCURRED WHILE SERVING ON ACTIVE DUTY,3140,,,
BILATERAL TINNITUS FROM ACOUSTIC TRAUMA,3140,,,
BILATERAL TINNITUS- NEW,3140,,,
BLADDER INFECTION,8975,,,
CAROTID ARTERY STENOSIS,8979,,,
CERVICAL COND W/CHRONIC PAIN/ARTHRITIS,8999,,,
CHRONIC BILATERAL TINNITUS,3140,,,
CHRONIC CERVICAL PAIN,8999,,,
CHRONIC FATIGUE SYNDROM,8976,,,
CHRONIC KIDNEY CONDITION,8975,,,
CLOTHING ALLOWANCE,8925,,,
CRONIC HEADACHES,9007,,,
DEPRESSION- INITIAL,8989,,,
DIABETES MELLITUS TYPE II INCREASE,8973,,,
DIABETES NEW,8973,,,
DIABITIES,8973,,,
DOUBLE HERNIA,8968,,,
ENCEPHALOPATHY,9006,,,
ENTITLEMENT TO SERVICE CONNECTION FOR 8100 - MIGRAINE.,9007,,,
ENTITLEMENT TO SERVICE CONNECTION FOR AID AND ATTENDANCE.,9017,,,
ENTITLEMENT TO SERVICE CONNECTION FOR BILATERAL ANKLE CONDITION.,8991,,,
ENTITLEMENT TO SERVICE CONNECTION FOR LEFT ANKLE CONDITION.,8991,,,
ENTITLEMENT TO SERVICE CONNECTION FOR LEFT SHOULDER CONDITION,9002,,,
ENTITLEMENT TO SERVICE CONNECTION FOR RIGHT ANKLE CONDITION.,8991,,,
FOOT PAIN CONDITION,8994,,,
FYBROMYALGIA,8976,,,
"HEAD INJURY,",9020,,,
HEARING LOSS - BILATERAL (AT),3140,,,
HEARING LOSS DUE TO EXPOSURE,3140,,,
I/R LEFT KNEE,8997,,,
IBS (INCREASE),8968,,,
INC BLHL,3140,,,
INCREASE BI-LATERAL HEARING LOSS,3140,,,
INCREASE DEGENERATIVE DISC,8998,,,
INCREASE FOR TINNITUS,3140,,,
INCREASE ON LEFT KNEE,8997,,,
INCREASE R ANKLE,8991,,,
INCREASE RIGHT KNEE STRAIN,8997,,,
INJURY TO RIGHT KNEE,8997,,,
KNEE INCREASE,8997,,,
L/KNEE PAINS,8997,,,
LEFT ANKLE PROBLEMS,8991,,,
LEFT ELBOW INCREASE,8993,,,
"LEFT FOOT CONDITION,",8994,,,
LEFT HIP-INCREASE,8996,,,
LEFT KNEE CONDITION (NEW),8997,,,
LEFT KNEE CONDITION-NEW,8997,,,
LEFT KNEE INJURY - INITIAL,8997,,,
LEFT LEG COND(2D-BACK),8998,,,
LEFT SHOULDER CHRONIC PAIN,9002,,,
LOWER BACK CONDITION (NEW),8998,,,
LOWER BACK LUMBAR,8998,,,
LUMBAR SPINE.,8998,,,
MOOD DEPRESSIVE DISORDER,8989,,,
NECK ISSUE,8999,,,
NERVOUS,8989,,,
NEUROPATHY INCREASE,9006,,,
NEUROPATHY LLE SEC DIABETES,9006,,,
NUMBNESS IN BOTH LEGS,9006,,,
PAIN IN RIGHT SHOULDER,9002,,,
PERIPHERAL VASCULAR,8979,,,
PLANTAR FACIATIS,8994,,,
PROSTATECTOMY,8935,,,
R KNEE DEGEN ARTHRITIS,8997,,,
RECONSIDERATION OF SLEEP APNEA,9012,,,
RE-EVALUATE HEARING LOSS,3140,,,
RESIDUALS OF PROSTATE,8935,,,
RESIDUALS OF RIGHT SHOULDER,9002,,,
RIGHT KNEE CONDITION-NEW,8997,,,
RIGHT KNEE DAMAGE,8997,,,
RIGHT KNEE REOPEN,8997,,,
RIGHT KNEE SECONDARY LEFT KNEE,8997,,,
RINGING IN EARS/TINNITUS,3140,,,
RO BILATERAL HEARING LOSS,3140,,,
R-SHOULDER,9002,,,
S/C LOW BACK CONDITION,8998,,,
S/C TRAUMATIC BRAIN INJURY,9020,,,
SC FOR OBSTRUCTIVE SLEEP APNEA,9012,,,
SC IBS,8968,,,
SC IRRITABLE BOWEL SYNDROME,8968,,,
SCIATICA NERVE PAIN,8998,,,
SHIN SPLINTS (BILATERAL),8997,,,
SKIN CONDITION INCREASE,9016,,,
"SLEEP APNEA W/CPAP,",9012,,,
SLEP APNEA,9012,,,
SLIGHT HEARING LOSS,3140,,,
SUICIDAL TENDENCIES,8989,,,
TEMPORARY 100% SERVICE CONNECTION,8925,,,
TINNITUS DUE TO SEVERE NOISE EXPOSURE,3140,,,
TINNITUS IN LEFT EAR,3140,,,
TINNITUS RT EAR,3140,,,
UNSTEADY GAIT,8997,,,
FIBROSIS,8925,,,
IMPAIRED FASTING GLUCOSE,8925,,,
MORNING STIFFNESS,8925,,,
PAD,8925,,,
SAH,8925,,,
STROKE RESIDUALS,8926,,,
SEBACEOUS CYST,8966,,,
SORE THROAT,8967,,,
ENLARGED SPLEEN,8968,,,
HELICOBACTER PYLORI,8968,,,
RECURRENT HEMORRHOIDS,8968,,,
PERFORATED EAR DRUM,8969,,,
THYROIDECTOMY,8973,,,
COLOR BLINDNESS,8974,,,
DIPLOPIA,8974,,,
MALE INFERTILITY,8975,,,
TESTICULAR TORSION,8975,,,
CORONARY ARTERY BYPASS,8979,,,
HYPERTENSIVE RETINOPATHY,8979,,,
BILATERAL VARICOSE VEINS,8987,,,
RIGHT FOOT NUMBNESS,8988,,,
SCIATICA RIGHT LEG,8988,,,
ACQUIRED BEHAVIORAL HEALTH ISSUES,8989,,,
ACQUIRED MENTAL CONDITION,8989,,,
CONVERSION DISORDER,8989,,,
SYPHILIS,8989,,,
ANKLE CONDITION LEFT,8991,,,
ANKLE PAIN BILATERAL,8991,,,
LEFT AND RIGHT ANKLE CONDITION,8991,,,
RIGHT ELBOW ARTHRITIS,8993,,,
RIGHT FOOT DROP,8994,,,
RIGHT GREAT TOE CONDITION,8994,,,
RIGHT TOE CONDITION,8994,,,
RIGHT FINGER,8995,,,
RIGHT MIDDLE FINGER CONDITION,8995,,,
RIGHT KNEE CONDITON,8997,,,
"BACK CONDITION, LOWER",8998,,,
"BACK, LOWER",8998,,,
LOW BACK SPRAIN,8998,,,
LOWER BACK SECONDARY TO RIGHT KNEE,8998,,,
NECK DISABILITY,8999,,,
DISLOCATED LEFT SHOULDER,9002,,,
SHOULDER PAIN BILATERAL,9002,,,
BILATERAL UPPER PERIPHERAL NEUROPATHY,9006,,,
PERIPHERAL NEUROPATHY LEFT UPPER,9006,,,
PERIPHERAL NEUROPATHY UPPER RIGHT EXTREMITY,9006,,,
SCAR ON BACK,9013,,,
SCAR FOREHEAD,9014,,,
CHRONIC DERMATITIS,9016,,,
P&T STATUS,9017,,,
ANXIETY SECONDARY,8989,,,
B FEET,8994,,,
B/ ANKLE CONDITION,8991,,,
B/L TINNITUS DUE TO A/T,3140,,,
BACK ACHES,8998,,,
BACK SECONDARY TO LEFT KNEE,8997,,,
BACK WITH RESIDUALS,8998,,,
BASED ON INDIVIDUAL UNEMPLOYABILITY,6990,,,
BI HEARING,3140,,,
BI LATERAL HEARING LOSS - INCREASE,3140,,,
BI LATERAL KNEE INJURY,8997,,,
BILATERAL HEARING LOSS (LOUD NOISE EXP),3140,,,
"BILATERAL HEARING LOSS, BEGAN IN SERVICE",3140,,,
"BILATERAL HIPS,",8996,,,
BILATERAL KNEE CONDITION - INCREASE,8997,,,
BI-LATERAL KNEE CONDITIONS,8997,,,
BILATERAL KNEE ISSUE,8997,,,
BILATERAL KNEE STRAINS,8997,,,
BILATERAL PLANTAR FACITIS,8994,,,
BLOOD PRESURE,8979,,,
BRAIN,9020,,,
BULGING DISC LOWER BACK,8998,,,
CEREBRAL INFARCTION,8927,,,
CERVICAL SPINE DEGENERATIVE,8999,,,
CFI HEMORRHOIDS,8968,,,
CHRONIC ANGER,8989,,,
CHRONIC HIGH BLOOD PRESSURE,8979,,,
CHRONIC KIDNEY DISEASE STAGE III,8975,,,
"CONGESTIVE HEART FAILURE,",8979,,,
CORONARY ARTERY DISEASE-,8979,,,
DEGENERATIVE DISC DISEASE AND,8998,,,
DEGENERATIVE DISC DISEASE INCREASE,8998,,,
DEPERSSION,8989,,,
DEPRESSIN,8989,,,
DEPRESSION (RECONSIDERATION),8989,,,
DEPRESSION (SECONDARY),8989,,,
DEPRESSION -INITIAL,8989,,,
DIABETES MELLITUS (TYPE 2),8973,,,
DIABETES MELLITUS TYPE II-INCREASE,8973,,,
DIABETES SECONDARY TO,8973,,,
ECZEMA-INCREASE,9016,,,
ENTITLEMENT TO AN INCREASE FOR BACK CONDITION,8998,,,
ENTITLEMENT TO SERVICE CONNECTION FOR 8100-MIGRAINE.,9007,,,
ESOPHAGUS CANCER,8968,,,
FEET.,8994,,,
FILE FOR INDIVIDUAL UNEMPLOYABILITY,6990,,,
GERD - INCREASE,8968,,,
HEARING LOSS (R),3140,,,
HEARING LOSS AND TINNITUS AS,3140,,,
HEARING LOSS LT,3140,,,
HEARING LOSS MOS RELATED,3140,,,
HEARING RINGING,3140,,,
HEART CONDITION - INCREASE,8979,,,
HEART CONDITION (NEW),8979,,,
HERNIA OPERATION,8968,,,
HOUSE BOUND,9017,,,
HYPERTENSION (RE-OPEN),8979,,,
HYPERTENSION HIGH BLOOD PRESSURE,8979,,,
HYPERTENSION SECONDARY TO TYPE II DIABETES,8979,,,
HYPERTESNION,8979,,,
INCR DMII,8973,,,
INCREASE BILATERAL HEARING LOS,3140,,,
INCREASE EVALUATION FOR HEARING LOSS,3140,,,
INCREASE FOR BILATERAL KNEE CONDITION,8997,,,
INCREASE FOR GERD,8968,,,
INCREASE HEARING LOSS BILATERAL,3140,,,
INCREASE LOW BACK STRAIN,8998,,,
IR DIABETES,8973,,,
ISCHEMIC HEART DISEASE -,8979,,,
KNEE PAIN (BILATERAL),8997,,,
L ANKLE INSTABILITY,8991,,,
LEFT ANKLE CONDITIONS,8991,,,
LEFT EAR RINGING,3140,,,
LEFT FOOT COND,8994,,,
LEFT KNEE (SECONDARY TO RIGHT KNEE),8997,,,
LEFT KNEES,8997,,,
LOWER BACK CONDITION - NEW,8998,,,
"LOWER BACK PAINS, MECHANICAL",8998,,,
LUMBAR COND,8998,,,
LUMBOSACRAL STRAIN - INCREASE,8998,,,
MAJOR DEPRESSIVE DISORDER INCREASE,8989,,,
MELLITUS II,8973,,,
MIGRAINES 2ND TO TBI,9007,,,
MIGRANES HEADACHES,9007,,,
MOOD SWING,8989,,,
NEURAPATHY,9006,,,
NEUROPATHY BOTH HANDS,9006,,,
NEUROPATHY LOWER EXTREMETIES,9006,,,
NEUROPATHY UPPER,9006,,,
NEW B/L TINNITUS,3140,,,
PROSTRATE PROBLEMS,8975,,,
PSEUDOFOLLICULITUS BARBAE,9016,,,
R ANKLE DJD,8991,,,
REOPEN MIGRAINES,9007,,,
RETINOPATHY SECONDARY TO DIABETES,8973,,,
RIGHT & LEFT KNEE,8997,,,
RIGHT KNEE (PAIN),8997,,,
RIGHT KNEE CONDITION SECONDARY TO,8997,,,
RIGHT KNEE INJURY INITIAL,8997,,,
RIGHT SHOULDER CONDITION ->,9002,,,
RIGT KNEE,8997,,,
RT ANKLE SPRAIN,8991,,,
RT SHOULDER COND,9002,,,
RT. KNEE CONDITION,8997,,,
RT. SHOULDER,9002,,,
S/C INCREASE BACK CONDITION,8998,,,
S/C LEFT SHOULDER,9002,,,
S/C TINNITUS DUE TO MOS,3140,,,
SC BACK INJURY,8998,,,
SC FOR MIGRAINE HEADACHES,9007,,,
SC FOR TBI,9020,,,
SECONDARY LEG NERVE PAIN,9006,,,
SECONDARY TO RIGHT ANKLE,8991,,,
SERVICE CONNECTION FOR HEADACHES,9007,,,
SEVERE TINNITUS,3140,,,
SHOULDER (RIGHT),9002,,,
SLEEP APNEA (S/C),9012,,,
SLEEP APNEA/,9012,,,
SLEEP APNEA-INCREASE,9012,,,
SLEPE APNEA,9012,,,
TAILBONE INJURY,8998,,,
TBI REOPEN,9020,,,
TEMPORARY 100% CONVALESCENCE,8925,,,
TEMPORARY 100% FOR RIGHT KNEE,8997,,,
TINNITUS RE-OPEN,3140,,,
UNEMPLOYABILITY DUE TO SERVICE CONNECTED,6990,,,
VENTRICULAR TACHYCARDIA,8979,,,
VISION IMPAIRED,8974,,,
VISION LOSS RIGHT EYE,8974,,,
BILATERAL HEARING LOSS WITH TINNITUS,3140,,,
"TINNITUS, LEFT EAR",3140,,,
DEHYDRATION,8925,,,
PAIN DISORDER,8925,,,
COMPETENCY,8944,,,
LEFT WRIST GANGLION CYST,8962,,,
BILATERAL EYE INJURY,8974,,,
ERECTILE DYSFUNCTION SECONDARY TO HYPERTENSION,8975,,,
STERILITY,8975,,,
HSV,8985,,,
BIPOLAR II DISORDER,8989,,,
LEFT ANKLE INSTABILITY,8991,,,
BILATERAL FALLEN ARCHES,8994,,,
"HAND CONDITION, LEFT",8995,,,
LEFT THUMB PAIN,8995,,,
"DEGENERATIVE JOINT DISEASE, LEFT KNEE",8997,,,
SEGMENTAL DYSFUNCTION OF THORACIC REGION,8998,,,
THORACIC/LUMBAR SPINE,8998,,,
CERVICAL SPINE DISABILITY,8999,,,
LEFT SHOULDER SPRAIN,9002,,,
RIGHT SHOULDER CONDITION.,9002,,,
SHOULDER CONDITION RIGHT,9002,,,
BONE CONDITION,9005,,,
BILATERAL LOWER EXTREMITY PERIPHERAL NEUROPATHY,9006,,,
NEUROPATHY BILATERAL UPPER EXTREMITIES,9006,,,
HEADACHES (MIGRAINES),9007,,,
NEURALGIA,9007,,,
RESPIRATORY PROBLEM,9012,,,
NAIL FUNGUS,9016,,,
SCALP CONDITION,9016,,,
SPOUSE AID AND ATTENDANCE,9017,,,
GUNSHOT WOUND,9021,,,
^SC R KNEE,8997,,,
ADD DEPENDENT,8925,,,
ADDICTION,8989,,,
ALLEGIC RHINITIS,9012,,,
ALLERGIES RHINITIS,9012,,,
ANXIETY AND DEPRESSED MOOD,8989,,,
ARTHERITIS,8992,,,
AUTOMOBILE GRANT,8925,,,
B H.L.,3140,,,
B/L H/L DUE TO A/T,3140,,,
BACK CONDITION (RECONSIDERATION),8998,,,
BACK CONDITION-NEW,8998,,,
BACK INJURY/PAIN,8998,,,
BACK PAIN CHRONIC,8998,,,
BELLS PALSEY,9006,,,
BIL TINNITIS,3140,,,
BILATERAL EYE PROBLEMS,8974,,,
BILATERAL FEET ISSUES,8994,,,
BILATERAL HEARING LOSS RECONSIDERATION,3140,,,
BI-LATERAL HEARING LOSS-INCREASE,3140,,,
BILATERAL KNEES-INCREASE,8997,,,
BILATERAL NEUROPATHY FEET,9006,,,
BILATERAL SHOULDER PROBLEMS,9002,,,
BILATERAL TINNITUS (LOUD NOISE EXPOSURE),3140,,,
BILATERIAL KNEE CONDITION,8997,,,
"BIPOLAR DISORDER,",8989,,,
BL HIPS,8996,,,
BREATHING CONDITIONS,9012,,,
CRONIC FATIGUE,8976,,,
DEPRESSION AND ANXIETY DISORDER,8989,,,
"DERMATITIS,",9016,,,
DIABETES MELLITUS TYPE,8973,,,
DIABETES MILLITUS,8973,,,
"DIABETES TYPE 2,",8973,,,
DIABETES TYPE TWO,8973,,,
ED 2ND TO DIABETES,8975,,,
ENLARGE HEART,8979,,,
ENTITLEMENT TO AN INCREASE FOR 5237 - CERVICAL STRAIN.,8999,,,
ENTITLEMENT TO SERVICE CONNECTION FOR 5237-LUMBOSACRAL STRAIN.,8998,,,
ENTITLEMENT TO SERVICE CONNECTION FOR MIGRAINES.,9007,,,
ENTITLEMENT TO SERVICE CONNECTION FOR PROSTATE CANCER.,8935,,,
ENTITLEMENT TO SERVICE CONNECTION FOR RIGHT KNEE.,8997,,,
ERECTILE DYSFUNCTION (NEW),8975,,,
ERECTILE DYSFUNCTION (SECONDARY TO DIABETES),8975,,,
ERECTILE DYSFUNCTION SECONDARY TO SERVICE,8975,,,
ERECTION DYSFUNCTION,8975,,,
FILE FOR IU,6990,,,
GLAUCOMA LEFT EYE,8974,,,
HEADACHES/MIGRANES,9007,,,
HEARING IMPAIRED,3140,,,
HEARING LOSS 2ND TO ACOUSTIC TRAUMA,3140,,,
HEARING LOSS BOTH SIDES,3140,,,
HEARING LOSS DUE TO NOISE,3140,,,
HEARING LOSS HAS WORSENED,3140,,,
"HEARING LOSS,BILATERAL",3140,,,
HEARING LOSS-CFI,3140,,,
HEART CONDITION DUE TO HERBICIDE EXPOSURE,8979,,,
HEART STENTS,8979,,,
HEMORRIODS,8968,,,
HIATUS HERNIA,8968,,,
HIGHER RATING HEARING LOSS,3140,,,
"HTN,",8979,,,
INCREASE FOR CORONARY ARTERY DISEASE,8979,,,
INCREASE FOR LUMBAR STRAIN,8998,,,
INCREASE IN S/C BILATERAL HEARING LOSS,3140,,,
INCREASE LEFT FOOT CONDITION,8994,,,
INCREASE MENTAL HEALTH,8989,,,
INCREASE ON LOWER BACK,8998,,,
INCREASE THORACOLUMBAR SPINE,8998,,,
INDIVIDUAL UNEMPLOYABILITY-,6990,,,
INDIVIDUAL UNEMPLOYABILITY (TDIU),6990,,,
IR MIGRAINE HEADACHES,9007,,,
IR RIGHT ANKLE,8991,,,
L HAND CONDITION,8995,,,
L HEARING LOSS,3140,,,
L LEG CONDITION,8997,,,
LEFT ANKLE ISSUES,8991,,,
LEFT EAR HEARING LOSS-INCREASE,3140,,,
LEFT HIP CONDITION INITIAL,8996,,,
LEFT KNEE CONDITION 2ND TO RIGHT KNEE,8997,,,
"LEFT SHOULDER PAIN,",9002,,,
LEFT SHOULDER SERVICE CONNECTED,9002,,,
LIMITATION MOTION BACK,8998,,,
LIMITED MOTION OF ARM,8993,,,
LKNEE,8997,,,
LOSS OF HEARING RIGHT EAR,3140,,,
LOWER BACK CONDITION (REOPEN),8998,,,
LUMBROSACRAL PAIN,8998,,,
MENTAL DISORDERS TO INCLUDE,8989,,,
MENTAL HEALTH CONDITION(S),8989,,,
MIGRAINES - NEW,9007,,,
MULTIPLE SCLEROSIS (MS),9007,,,
NECK CONDITION-INITIAL,8999,,,
NEUROLOGICAL CONDITIONS,9006,,,
NEUROPATHY BILATERAL LEGS,9006,,,
NEUROPATHY BILATERAL UPPER,9006,,,
NEUROPATHY RLE SEC DIABETES,9006,,,
NEUROPATHY SECONDARY TO DMII,9006,,,
NEW B/L HEARING LOSS,3140,,,
NON-HODGKIN LYMPHOMA,8939,,,
PARKINSONISM,9007,,,
PCOS,8951,,,
PERIPHERAL NEUROPATHY SECONDARY TO DMII,9006,,,
"PERIPHERAL NEUROPATHY, LEFT",9006,,,
PROSTATE CANCER (NEW),8935,,,
R KNEE SECONDARY TO L KNEE,8997,,,
R KNEE STRAIN,8997,,,
R LEG,8998,,,
R. KNEE,8997,,,
R/KNEE PAINS,8997,,,
RE-EVALUATION OF HEARING LOSS,3140,,,
REOPEN DIABETES,8973,,,
REOPEN RIGHT SHOULDER CONDITION,9002,,,
RESIDUALS OF HERNIA,8968,,,
RESIDUALS OF RIGHT KNEE,8997,,,
RESPIRATORY COND,9012,,,
RIGHT HAND NERVE DAMAGE,9006,,,
RIGHT KNEE (NEW),8997,,,
RIGHT KNEE CONDITION SECONDARY TO LEFT,8997,,,
RIGHT SHOULDER INJURY/CONDITION,9002,,,
RIGHT SHOULDER SECONDARY TO,9002,,,
RIGHTSHOULDER,9002,,,
RINGING IN R/L EARS,3140,,,
S/C LEFT KNEE INJURY,8997,,,
SC B/L HEARING LOSS,3140,,,
SC BILATERAL HEARING LOSS (INCREASE),3140,,,
SC CHRONIC LOW BACK CONDITION,8998,,,
SC FOR DEPRESSION,8989,,,
SC RIGHT ANKLE,8991,,,
SCAR FROM SURGERY,9013,,,
SCARS FROM SURGERY,9013,,,
SCIATICA RIGHT SIDE,8998,,,
SECONDARY DEPRESSION,8989,,,
SECONDARY TO LOW BACK,8998,,,
SHOULDER PAINS,9002,,,
TDIU (8940 & 4192 ATTACHED),6990,,,
THE SPINE,8998,,,
THYROIDS,8973,,,
TINNITUS CHRONIC,3140,,,
SKIN NEOPLASM,1250,,,
"HEARING LOSS, LEFT",3140,,,
"HEARING LOSS, RIGHT",3140,,,
POSITIVE TB TEST,6890,,,
CHAPTER 35,8925,,,
LEFT TOTAL KNEE REPLACEMENT,8925,,,
TEMP 100,8925,,,
RESIDUALS PROSTATE CANCER,8935,,,
COLONIC POLYPS,8968,,,
B/L EYE CONDITION,8974,,,
DRY EYE CONDITION,8974,,,
EYE PAIN,8974,,,
ERECTILE DYSFUNCTION SECONDARY TO DM II,8975,,,
KIDNEY INFECTION,8975,,,
LEFT TESTICLE CONDITION,8975,,,
ENLARGED LIVER,8979,,,
HEART MURMURS,8979,,,
RAYNAUDS SYNDROME,8979,,,
NUMBNESS IN LEFT LEG,8988,,,
NUMBNESS LEFT LEG,8988,,,
ANKLE BILATERAL,8991,,,
TENDONITIS ACHILLES,8991,,,
BILATERAL PES PLANUS (FLAT FEET),8994,,,
CALCANEAL SPUR,8994,,,
LEFT HEEL SPUR,8994,,,
"PLANTAR FASCIITIS, RIGHT",8994,,,
LEFT INDEX FINGER CONDITION,8995,,,
LEFT HIP FRACTURE,8996,,,
LEFT HIP OSTEOARTHRITIS,8996,,,
PELVIS,8996,,,
RIGHT HIP SECONDARY TO LEFT KNEE,8996,,,
TROCHANTERIC BURSITIS,8996,,,
BILATERAL KNEE DJD,8997,,,
BILATERAL LEG CRAMPS,8997,,,
BROKEN RIGHT LEG,8997,,,
CHONDROMALACIA LEFT KNEE,8997,,,
INSTABILITY LEFT KNEE,8997,,,
"PATELLOFEMORAL SYNDROME, LEFT KNEE",8997,,,
RESIDUALS LEFT KNEE INJURY,8997,,,
BACK SPRAIN,8998,,,
CHRONIC LOW BACK STRAIN,8998,,,
LUMBAR SPINE DISABILITY,8998,,,
CERVICAL NECK INJURY,8999,,,
UPPER BACK PROBLEMS,8999,,,
SHOULDER JOINT PAIN,9002,,,
BOTH WRIST,9004,,,
"WRIST CONDITION, LEFT",9004,,,
COSTOCHONDRITIS (TIETZE'S SYNDROME),9005,,,
RIGHT LOWER EXTREMITY PERIPHERAL NEUROPATHY,9006,,,
ASTHMATIC BRONCHITIS,9012,,,
