UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,NPRICURL,VETURL,ATHURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,HDEGOFR1,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,F1SYSTYP,F1SYSNAM,F1SYSCOD,COUNTYCD,COUNTYNM,CNGDSTCD,LONGITUD,LATITUDE
417831,Union County Vocational Technical School,1776 Raritan Rd,Scotch Plains,NJ,7076,34,2,Peter Capodice,Superintendent of Schools,9.0889E+12,226016431,2232500,1,www.ucvts.tec.nj.us/domain/11,www.ucvts.tec.nj.us/domain/11,www.ucvts.tec.nj.us/domain/11,www.ucvts.tec.nj.us/domain/375,www.ucvts.tec.nj.us, ,www.ucvts.tec.nj.us/domain/591,7,3,1,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,2,2,3,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,2, ,-2,34039,Union,3412,-74.358205,40.616491
417840,Prism Career Institute-Philadelphia,8040 Roosevelt Boulevard,Philadelphia,PA,19152,42,2,Frank Strassacker,Director,2153314600,200653980,2558700,1,PrismCareerInstitute.edu, , , ,www.prismcareerinstitute.edu/netprice/all-campus-npcalc.htm, ,prismcareerinstitute.edu/disclosure,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,37980,1,428,-2,1,Prism Education Group,303800,42101,Philadelphia,4213,-75.046375,40.057804
417868,Clinton Essex Warren Washington BOCES,1585 Military Turnpike,Plattsburgh,NY,12901-0455,36,2,Mark Davey,Superintendent,5185610100,146004054,843700,1,www.cves.org, , , ,www.cves.org/CV-TEC/CareerPrograms/LicensedPracticalNurses.shtml,www.cves.org/CV-TEC/TuitionFinAid.shtml, ,7,3,1,2,1,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2,"CEWW BOCES, Champlain Valley Educational Services",6,-3,-3,-3,-3,-3,-3,-3,2,1,38460,2,-2,-2,1,New York State Education Department,136020,36019,Clinton,3621,-73.469937,44.700095
417886,Jefferson Lewis BOCES-Practical Nursing Program,20104 State Route 3,Watertown,NY,13601-9509,36,2,Stephen J. Todd,District Superintendent,3.1578E+13,156008463,1005200,1,www.boces.com,boces.com//site/Default.aspx?PageID=503,www.boces.com//site/Default.aspx?PageID=1327,www.boces.com//site/Default.aspx?PageID=503,www.boces.com//site/Default.aspx?PageID=1324,www.boces.com//site/Default.aspx?PageID=1327, ,7,3,1,2,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,48060,1,-2,-2,1,New York State Education Department,136020,36045,Jefferson,3621,-75.971274,43.970186
417901,Rochester General Hospital Clinical Laboratory Technology Program,1425 Portland Ave,Rochester,NY,14621,36,2,"Mark Bieber, M.D.",President and CEO,5859224274,160743134,2157902,5,www.rochesterregional.org, , , ,www.rochesterregional.org, , ,8,3,2,2,1,2,0,2,2,-2,-1,2,12,1,A ,-2,-2,-2,1,1,1,2,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,40380,1,464,-2,1,Via Health,201560,36055,Monroe,3625,-77.586912,43.192352
417910,Veeb Nassau County School of Practical Nursing,30 East Cherry Street,Hicksville,NY,11801-4302,36,2,Allan Havranek,Director of Financial Aid,5165721704,116002404,1229300,1,veeb.org, , , ,veeb.org,veeb.org, ,7,3,1,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,2, ,-2,36059,Nassau,3603,-73.520022,40.766678
417947,Syracuse City Schools Practical Nursing Program,573 East Genesee Street,Syracuse,NY,13202,36,2,Kathy Lent,Director of Adult Programs,3154354150,156010157,1292700,1,www.syracusecityschools.com/?q=about/curriculum/AdultEducation, , , ,www.syracusecityschools.com/?q=about/curriculum/AdultEducation/lpn/calculator, , ,7,3,1,2,1,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2,Central Tech Nursing Program,6,-3,-3,-3,-3,-3,-3,-3,2,1,45060,1,532,-2,1,Syracuse City School District,136050,36067,Onondaga,3624,-76.144277,43.047991
417983,Cattaraugus Allegany BOCES-Practical Nursing Program,1825 Windfall Rd,Olean,NY,14760,36,2,Lynda Quick,District Superintendent,7163768268,166006266,2110900,1,www.caboces.org,www.caboces.org,www.caboces.org,www.caboces.org,www.caboces.org,www.caboces.org, ,7,3,1,2,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,36460,2,160,-2,1,New York State Education Department,136020,36009,Cattaraugus,3623,-78.405395,42.093196
417992,Orange Ulster BOCES-Practical Nursing Program,4 Harriman Drive,Goshen,NY,10924,36,2,William J. Hecht,District Superintendent/Executive Officer,8452910100,146011830,2124000,1,www.ouboces.org, , , ,www.ouboces.org/CTE/pracnursing2.cfm, , ,7,3,1,2,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,1,New York State Education Department,136020,36071,Orange,3618,-74.323913,41.391072
418001,Wayne Finger Lakes BOCES-Practical Nursing Program,131 Drumlin Ct,Newark,NY,14513-1863,36,2,Scott A Bischoping,District Superintendent,3153327375,166007057,2146000,1,www.wflbocesadulted.org, , , ,www.wflbocesadulted.org, , ,7,3,1,2,1,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,40380,1,464,-2,1,New York State Education Department,136020,36117,Wayne,3624,-77.083344,43.041349
418010,Broome Delaware Tioga BOCES-Practical Nursing Program,435 Glenwood Rd,Binghamton,NY,13905,36,2,Allen Buyck,Superintendent,6077633465,156008639,2153600,1,www.btboces.org/,www.btboces.org/,www.btboces.org/,www.btboces.org/,ces.37j32b1.remote.schoolcenter.com/education/dept/deptinfo.php?sectiondetailid=2138&linkid=nav-menu-original-4-56&cms_mode=view,www.btboces.org/, ,7,3,1,2,1,2,0,2,2,-2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,13780,1,-2,-2,1,New York State Education Department,136020,36007,Broome,3622,-75.934739,42.129648
418029,Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program,1051 Dix Avenue,Hudson Falls,NY,12839,36,2,James Dexter,Superintendent WSWHE BOCES,5187463508,141760521,2158200,1,www.wswheboces.org/, , , ,www.wswheboces.org/uploads/npcalc.htm, , ,7,3,1,2,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,24020,1,104,-2,1,New York State Education Department,136020,36115,Washington,3621,-73.592943,43.318915
418038,Albany BOCES-Adult Practical Nursing Program,900  Watervliet Shaker Rd,Albany,NY,12205,36,2,Dr.Charles Dedrick,District Superintendant,5188624800,146009582,2170200,1,www.bocescareertech.org,www.bocescareertech.org,www.bocescareertech.org,www.bocescareertech.org,www.bocescareertech.org, , ,7,3,1,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,10580,1,104,-2,1,New York State Education Department,136020,36001,Albany,3620,-73.836922,42.74311
418056,Ulster BOCES School of Practical Nursing,Route 9W,Port Ewen,NY,12466,36,2,Dr. Charles Khoury,Chief Executive Officer / District Superintendent,8.45332E+13,146003939,2173900,1,www.ulsterboces.org,www.ulsterboces.org/AdultEd.cfm?subpage=125,www.ulsterboces.org/AdultEd.cfm?subpage=769,www.ulsterboces.org/AdultEd.cfm?subpage=125,www.ulsterboces.org/AdultEd.cfm?subpage=638, , ,7,3,1,2,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,28740,1,408,-2,1,New York State Education Department,136020,36111,Ulster,3619,-73.976438,41.905936
418065,Eastern Suffolk BOCES-Practical Nursing Program,201 Sunrise Hwy,Patchogue,NY,11772,36,2,Julie Davis Lutz,Chief Operating Officer,6312334450,116000129,2179400,1,www.esboces.org,www.esboces.org,www.esboces.org,www.esboces.org,www.esboces.org/Page/103, , ,7,3,1,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,1,New York State Education Department,136020,36103,Suffolk,3601,-73.00833,40.780472
418083,Rockland County BOCES-Practical Nursing Program,"65 Parrott Rd, Bldg 3",West Nyack,NY,10994,36,2,Catherine O'Brien,Asst to Superintendent,8.45627E+13,136007345,2272900,1,www.rocklandboces.org,rocklandboces.org/division.cfm?subpage=951286,rocklandboces.org/division.cfm?subpage=951286,rocklandboces.org/division.cfm?subpage=951286,rocklandboces.org/division.cfm?subpage=951286, , ,7,3,1,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,1,New York State Education Department,136020,36087,Rockland,3617,-73.977376,41.120977
418126,New York College of Health Professions,6801 Jericho Tpk,Syosset,NY,11791-4413,36,2,Lisa Pamintuan,President,5.16364E+12,112705352,2599400,1,www.nycollege.edu,www.nycollege.edu,www.nycollege.edu,www.nycollege.edu,www.nycollege.edu, , ,2,1,2,7,1,1,20,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,3,26,-2,-2,-2,3,-2,40,2,1,35620,1,408,-2,2, ,-2,36059,Nassau,3603,-73.517755,40.807605
418171,Charles Stuart School of Diamond Setting,1420 Kings Hwy 2nd Fl,Brooklyn,NY,11229,36,2,Charles S Wechsler,Director,7183392640,112765492,3096200,1,charlesstuartschool.com,charlesstuartschool.com,charlesstuartschool.com,charlesstuartschool.com,charlesstuartschool.com, , ,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,Charles Stuart School,6,-3,-3,-3,-3,-3,-3,-3,2,1,35620,1,408,-2,2, ,-2,36047,Kings,3611,-73.958876,40.608355
418199,Penta County Joint Vocational School,9301 Buck Road,Perrysburg,OH,43551-4594,39,3,Ronald W. Matter,Superintendent,4196616555,340946365,1170300,1,www.pentacareercenter.org, , , ,www.pentacareercenter.org,www.pentacareercenter.org, ,7,3,1,1,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2,Penta Career Center,6,-3,-3,-3,-3,-3,-3,-3,2,1,45780,1,534,-2,2, ,-2,39173,Wood,3905,-83.573263,41.586827
418205,Career and Technology Education Centers of Licking County,150 Price Rd,Newark,OH,43055-3399,39,3,Kelly Wallace,Adult Director,7403642333,310793684,2220800,1,www.c-tec.edu/AE,www.c-tec.edu/AE/index.php/registration,www.c-tec.edu/AE/index.php/financial-aid, ,www.c-tec.edu/AE/index.php/net-price-calculator,www.c-tec.edu/AE/index.php/financial-aid, ,4,2,1,4,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,2,C-TEC of Licking County,6,-3,-3,-3,-3,-3,-3,-3,2,1,18140,1,198,-2,2, ,-2,39089,Licking,3912,-82.429175,40.099973
418223,Willoughby-Eastlake School of Practical Nursing,"34050 Glen Drive, Suite 2",Eastlake,OH,44094,39,3,Steven Thompson,Superintendent,4406025094,346003081,2351500,1,www.weschools.org/nursing, ,www.weschools.org/FinancialAIDLPN.aspx, ,www.willoughby-eastlake.k12.oh.us/netpricecalculator/npcalc.htm, , ,7,3,1,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,17460,1,184,-2,1,Willoughby-Eastlake City Schools,139140,39085,Lake,3914,-81.44752,41.654669
418250,Washington County Career Center-Adult Technical Training,21740 St. Rt. 676,Marietta,OH,45750,39,3,David Combs,Director - Adult Technical Training,7403736283,310735812,3034200,1,www.mycareerschool.com, , , ,mycareerschool.com/netpricecalculator/,www.mycareerschool.com, ,4,2,1,4,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,31930,2,425,-2,2, ,-2,39167,Washington,3906,-81.50106,39.43299
418269,Ohio Center for Broadcasting-Cincinnati,6703 Madison Road,Cincinnati,OH,45227,39,3,Robert Mills,President,5132716060,341527166,3078000,1,www.beonair.com, , , ,www.beonair.com/cincinnati/cincinnati-net-price-calculator/, , ,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,17140,1,178,-2,1,M & S Media Inc.,302930,39061,Hamilton,3902,-84.382486,39.159849
418278,Vantage Career Center,818 North Franklin Street,Van Wert,OH,45891,39,3,Ms. Staci Kaufman,Superintendent,4.19239E+13,341146218,3095600,1,www.vantagecareercenter.com,www.vantagecareercenter.com,www.vantagecareercenter.com,www.vantagecareercenter.com,www.vantagecareercenter.com, , ,7,3,1,2,1,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,46780,2,338,-2,2, ,-2,39161,Van Wert,3905,-84.572845,40.880213
418287,Tri County Technology Center,6101 Nowata Rd,Bartlesville,OK,74006-6029,40,6,Lindel Fields,Superintendent,9183313333,731188682,861900,5,www.tricountytech.edu,www.tricountytech.edu,www.tricountytech.edu,www.tricountytech.edu,www.tricountytech.edu,www.tricountytech.edu, ,7,3,1,2,1,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,2,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,12780,2,538,-2,2, ,-2,40147,Washington,4001,-95.909347,36.72717
418296,Indian Capital Technology Center-Muskogee,2403 N 41st St E,Muskogee,OK,74403-1889,40,6,Anthony Pivec,Superintendent,9.18688E+13,730767065,1005300,1,www.ictctech.com,www.ictctech.com,www.ictctech.com,www.ictctech.com,www.ictctech.com/financialaid.htm, ,www.ictctech.com,4,2,1,4,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,34780,2,538,-2,1,Oklahoma Department of Career and Technology Education,140020,40101,Muskogee,4002,-95.311895,35.774921
418302,Western Technology Center,621 Sooner Drive,Burns Flat,OK,73624-1469,40,6,Hoyt Lewis,Superintendent,5.80562E+12,736021268,1076200,1,www.westtech.edu,www.westtech.edu,www.westtech.edu,www.westtech.edu,www.westtech.edu,www.westtech.edu, ,7,3,1,2,1,2,0,2,2,-2,2,2,43,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,-2,-2,-2,-2,1,Oklahoma Department of Career and Technology Education,140020,40149,Washita,4003,-99.185702,35.352774
418320,Mid-America Technology Center,27438 State Hwy 59,Wayne,OK,73095-0210,40,6,Freddie C. Ricks,Superintendent,4054493391,730783159,1153700,1,www.matech.edu, , , ,www.matech.edu,www.matc.edu, ,7,3,1,2,1,2,0,2,2,-2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,36420,1,416,-2,1,Oklahoma Department of Career and Technology Education,140020,40087,McClain,4004,-97.364174,34.912498
418339,Northeast Technology Center-Pryor,6195 W Hwy 20,Pryor,OK,74361,40,6,Fred Probis,Superintendent,9188257040,730784737,2052701,1,www.netech.edu,www.netech.edu,www.netech.edu, ,www.netech.edu/,www.netech.edu, ,7,3,1,2,1,2,0,2,2,-2,2,2,42,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,-2,-2,-2,-2,1,Oklahoma Department of Career and Technology Education,140020,40097,Mayes,4002,-95.425056,36.309116
418348,Eastern Oklahoma County Technology Center,4601 N Choctaw Rd,Choctaw,OK,73020-9017,40,6,Dr Terry Underwood,Superintendent,4053909591,731095110,2250900,1,www.eoctech.edu, , , ,www.eoctech.edu/files/netpricecalculator/npcalc.htm,www.eoctech.edu, ,7,3,1,2,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,36420,1,416,-2,1,Oklahoma Department of Career and Technology Education,140020,40109,Oklahoma,4005,-97.266991,35.516891
418357,Wes Watkins Technology Center,7892 Highway 9,Wetumka,OK,74883-6155,40,6,Robert Wade Walling,Superintendent,4054521222,731310881,2600500,1,www.wwtech.org, , , ,www.wwtech.org,www.wwtech.org, ,7,3,1,2,1,2,0,2,2,-2,2,2,43,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,-2,-2,-2,-2,1,Oklahoma Department of Career and Technology Education,140020,40063,Hughes,4002,-96.266262,35.233305
418384,Technical Institute of Cosmetology Arts and Sciences,822 E 6th Street,Tulsa,OK,74120-3610,40,6,Eddie Cleveland,Administrator,9.18661E+11,731506003,3078500,1,www.ticas.edu,www.ticas.edu,www.ticas.edu,www.ticas.edu,www.ticas.edu,www.ticas.edu, ,9,3,3,2,1,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,TICAS,6,-3,-3,-3,-3,-3,-3,-3,2,1,46140,1,538,-2,2, ,-2,40143,Tulsa,4001,-95.981314,36.152552
418409,York County School of Technology-Adult & Continuing Education,2179 S Queen St,York,PA,17402-4696,42,2,David Thomas,Administrative Director,7.17741E+13,231683558,536500,1,www.ytech.edu,www.ytech.edu,www.ytech.edu, ,https://ftp.york.pa.schoolwebpages.com/netprice/npcalc.htm, , ,7,3,1,2,1,2,0,2,2,-2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,2,York County School of Technology,6,-3,-3,-3,-3,-3,-3,-3,2,1,49620,1,276,-2,2, ,-2,42133,York,4204,-76.685449,39.929887
418427,Chester County Intermediate Unit,443 Boot Road,Downingtown,PA,19335,42,2,Joseph O'Brien,Executive Director,4845935950,236003597,752900,1,www.chestercountynursing.org,www.chestercountynursing.org,www.chestercountynursing.org,www.chestercountynursing.org,www.chestercountynursing.org,www.chestercountynursing.org, ,7,3,1,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,37980,1,428,-2,2, ,-2,42029,Chester,4206,-75.685721,40.003528
418445,Jefferson County Dubois Area Vocational Technical Practical Nursing Program,576 Vo-Tech Road,Reynoldsville,PA,15851,42,2,Marsha Welsh,Director,8146538420,251193598,865300,1,www.jefftech.us,www.jefftech.us,www.jefftech.us, ,www.jefftech.us/Page/362, , ,7,3,1,2,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,-2,-2,-2,-2,2, ,-2,42065,Jefferson,4205,-78.892532,41.109573
418454,Greater Johnstown Career and Technology Center,445 Schoolhouse Rd,Johnstown,PA,15904-2998,42,2,John S. Augustine II,Administrative Director,8142666073,251180557,1000600,1,www.gjctc.org,www.gjctc.org,www.gjctc.org, ,www.gjctc.org,www.gjctc.org, ,7,3,1,2,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,2,2,3,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,27780,1,306,-2,2, ,-2,42021,Cambria,4212,-78.838152,40.269577
418481,Mifflin County Academy of Science and Technology,700 Pitt St,Lewistown,PA,17044-1697,42,2,Daniel T. Potutschnig,Administrative Director,7.17447E+12,231669842,2158300,1,www.theacademy.net,www.theacademypn.net,www.theacademypn.net,www.theacademypn.net,www.theacademypn.net, , ,7,3,1,2,1,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,30380,2,-2,-2,2, ,-2,42087,Mifflin,4210,-77.554092,40.605321
418506,Hanover Public School District Practical Nursing Program,403 Moul Ave,Hanover,PA,17331,42,2,Dr.John A. Scola,Superintendent of Schools,7176372111,236003784,2276600,7,www.hpsd.k12.pa.us/?q=node/2193, , , ,www.hpsd.k12.pa.us/?q=node/2193, , ,7,3,1,2,1,2,0,2,2,-2,2,2,13,1,M ,-2,2014,12/22/2014,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,49620,1,276,-2,1,Hanover Public School District,142010,42133,York,4204,-76.970029,39.818349
418515,Lenape Technical School Practical Nursing Program,83 Glade Drive,Kittanning,PA,16201,42,2,Dawn Kocher-Taylor,Administrative Director,7245457311,251142625,2282500,1,www.lenapepnp.net, , , ,www.lenapepnp.net, , ,7,3,1,2,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2,Lenape Practical Nursing Program,6,-3,-3,-3,-3,-3,-3,-3,2,1,38300,1,430,-2,2, ,-2,42005,Armstrong,4203,-79.564487,40.815893
418524,Venango County Area Vocational Technical School,1 Vo-Tech Dr,Oil City,PA,16301,42,2,Mario Fontanazza,Director,8.14677E+13,251159679,2306200,1,www.vtc1.org, , , ,www.vtc1.org/Page/150, , ,7,3,1,2,1,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2,Venango Technology Center,6,-3,-3,-3,-3,-3,-3,-3,2,1,36340,2,-2,-2,2, ,-2,42121,Venango,4205,-79.691607,41.428133
418533,Lancaster County Career and Technology Center,1730 Hans Herr Dr,Willow Street,PA,17584,42,2,Mr. David A. Warren,Executive Director,7174647050,231740421,2310800,1,www.lancasterctc.edu,www.lancasterctc.edu/prospective-students/higher-ed-adult-information/registrar/,www.lancasterctc.edu/prospective-students/higher-ed-adult-information/financial-aid/,www.lancasterctc.edu/prospective-students/apply-now/higher-ed-adult-program-application/,www.lancasterctc.edu/prospective-students/higher-ed-adult-information/financial-aid/, , ,4,2,1,3,1,2,40,1,2,2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,4,-3,-3,-3,-3,-3,-3,-3,2,1,29540,1,-2,-2,2, ,-2,42071,Lancaster,4216,-76.266243,39.984597
418542,Lebanon County Area Vocational Technical School,833 Metro Dr,Lebanon,PA,17042,42,2,George Custer,Administrative Director,7172734401,231685610,2330300,1,www.lcctc.edu, , , ,www.lcctc.edu, , ,7,3,1,2,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,2,Lebanon County Career & Technology Center,6,-3,-3,-3,-3,-3,-3,-3,2,1,30140,1,276,-2,2, ,-2,42075,Lebanon,4206,-76.390376,40.341562
418560,Indiana County Technology Center,441 Hamill Rd,Indiana,PA,15701-1465,42,2,Carol J. Fry,Admin Director,7243496700,251159359,2350200,1,www.ictc.edu, , , ,www.ictc.edu/adulted/student_center/financialaid.htm, , ,7,3,1,2,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,2,2,3,2,ICTC,6,-3,-3,-3,-3,-3,-3,-3,2,1,26860,2,430,-2,1,Joint Operating Committee for the ICTC,142020,42063,Indiana,4209,-79.126228,40.644102
418588,Northern Tier Career Center,120 Career Center Lane,Towanda,PA,18848-9731,42,2,Elizabeth Frankhouser,Chief School Administrator,5702658113,231672458,2353100,1,www.ntccschool.org, , , ,www.ntccschool.org, , ,7,3,1,2,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,42380,2,-2,-2,2, ,-2,42015,Bradford,4210,-76.485998,41.800726
418603,Clarion County Career Center Practical Nursing Program,490 Career Lane,Shippenville,PA,16254-8975,42,2,J.J.Johnson,Chief School Administrator,8.14227E+12,251234061,2550000,1,www.clarioncte.org,www.clarioncte.org,www.clarioncte.org,www.clarioncte.org,www.clarioncte.org, , ,7,3,1,2,1,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,-2,-2,-2,-2,2, ,-2,42031,Clarion,4205,-79.426753,41.232585
418612,Hazleton Area Career Center,1451 West 23rd Street,Hazleton,PA,18202,42,2,Dr. Francis X. Antonelli,Superintendent of Schools,5.70459E+14,231667968,2554500,1,www.hasdk12.org,www.hasdk12.org/pnp,www.hasdk12.org/pnp,www.hasdk12.org/Page/5935,www.hasdk12.org/cms/lib3/PA01001366/Centricity/domain/888/npc/npcalc.htm, , ,7,3,1,2,1,2,0,2,2,-2,2,2,23,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,42540,1,-2,-2,2, ,-2,42079,Luzerne,4211,-75.992611,40.972979
418658,All-State Career School-Pittsburgh,1200 Lebanon Road,West Mifflin,PA,15122,42,2,Duncan Anderson,President,4128231818,232937924,3493302,1,www.allstatecareer.edu/pitt.php, , , ,www.allstatecareeredu.info/portals/0/compliancefiles/netprice-calc/npcalc-all_state_pittsburgh.htm,www.allstatecareer.edu/pitt.php,www.allstatecareer.edu/pitt.php,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,38300,1,430,-2,1,Education Affiliates Inc.,301720,42003,Allegheny,4214,-79.828242,40.396915
418676,Carlos F Daniels Area Vocational School, , ,PR, ,72,9, , , ,-1,2241900,5, , , , , , , ,7,3,1,1,1,2,0,2,2,-2,-2,2,12,1,D ,-2,2014,9/26/2014,3,2,3,9,-2, ,-2,-3,-3,-3,-3,-3,-3,-3,2,-2,41980,1,490,-2,-2, ,-2,72031,Carolina,7298,-65.961185,18.385141
418700,Serbias Technical College,Calle Hostos # 27 Esq. Vicente Pales,Guayama,PR,784,72,9,Juanita Serbia Hernandez,President,7878647254,660416718,2502400,5,www.serbiastechnicalcollege.com, , , ,www.serbiastechnicalcollege.com,www.serbiastechnicalcollege.com,www.serbiastechnicalcollege.com,9,3,3,2,1,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,2,2,Serbia's Tech,6,-3,-3,-3,-3,-3,-3,-3,2,1,25020,1,490,-2,2, ,-2,72057,Guayama,7298,-66.11252,17.99041
418755,Colegio Tecnologico y Comercial de Puerto Rico,Calle Paz 165 Altos,Aguada,PR,00602-0960,72,9,Roberto Davila,President,7878682688,660401275,3061900,1,colteccompr.org,colteccompr.org,colteccompr.org, ,colteccompr.org,colteccompr.org,colteccompr.org,9,3,3,2,1,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,1,10380,1,-2,-2,2, ,-2,72003,Aguada,7298,-67.18411,18.378655
